name,published_at,data
dataStream,2015-12-02T15:29:30.569Z,600;20;975
dataStream,2015-12-02T15:30:30.570Z,550;18;798
dataStream,2015-12-02T15:31:30.579Z,550;18;791
dataStream,2015-12-02T15:32:30.568Z,550;21;783
dataStream,2015-12-02T15:33:30.573Z,513;17;974
dataStream,2015-12-02T15:34:30.567Z,500;21;765
dataStream,2015-12-02T15:35:30.570Z,500;21;775
dataStream,2015-12-02T15:36:30.568Z,500;21;807
dataStream,2015-12-02T15:37:30.568Z,450;18;1071
dataStream,2015-12-02T15:38:30.568Z,450;20;855
dataStream,2015-12-02T15:39:30.568Z,450;19;1055
dataStream,2015-12-02T15:40:30.575Z,450;18;864
dataStream,2015-12-02T15:41:30.571Z,400;20;1028
dataStream,2015-12-02T15:42:30.568Z,400;18;902
dataStream,2015-12-02T15:43:30.574Z,400;20;743
dataStream,2015-12-02T15:44:30.571Z,350;17;918
dataStream,2015-12-02T15:45:30.579Z,350;20;856
dataStream,2015-12-02T15:46:30.570Z,300;20;913
dataStream,2015-12-02T15:47:30.570Z,300;18;1091
dataStream,2015-12-02T15:48:30.583Z,250;20;805
dataStream,2015-12-02T15:49:30.569Z,250;17;956
dataStream,2015-12-02T15:50:30.570Z,200;21;787
dataStream,2015-12-02T15:51:30.573Z,200;18;1071
dataStream,2015-12-02T15:52:30.571Z,200;17;1099
dataStream,2015-12-02T15:53:30.571Z,194;20;871
dataStream,2015-12-02T15:54:30.592Z,150;20;935
dataStream,2015-12-02T15:55:30.571Z,150;19;746
dataStream,2015-12-02T15:56:30.572Z,150;20;746
dataStream,2015-12-02T15:57:30.571Z,150;18;1015
dataStream,2015-12-02T15:58:30.572Z,150;20;748
dataStream,2015-12-02T15:59:30.577Z,150;18;822
dataStream,2015-12-02T16:00:30.583Z,150;17;886
dataStream,2015-12-02T16:01:30.573Z,100;18;798
dataStream,2015-12-02T16:02:30.572Z,100;19;845
dataStream,2015-12-02T16:03:30.572Z,100;19;980
dataStream,2015-12-02T16:04:30.572Z,100;20;977
dataStream,2015-12-02T16:05:30.574Z,100;17;959
dataStream,2015-12-02T16:06:30.572Z,50;21;910
dataStream,2015-12-02T16:07:30.572Z,50;20;928
dataStream,2015-12-02T16:08:30.575Z,50;19;756
dataStream,2015-12-02T16:09:30.574Z,50;20;982
dataStream,2015-12-02T16:10:30.573Z,50;20;893
dataStream,2015-12-02T16:11:30.573Z,50;20;858
dataStream,2015-12-02T16:12:30.576Z,50;20;852
dataStream,2015-12-02T16:13:30.574Z,0;20;837
dataStream,2015-12-02T16:14:30.593Z,0;18;991
dataStream,2015-12-02T16:15:30.575Z,0;19;1008
dataStream,2015-12-02T16:16:30.575Z,0;18;790
dataStream,2015-12-02T16:17:30.574Z,0;19;1041
dataStream,2015-12-02T16:18:30.577Z,0;21;894
dataStream,2015-12-02T16:19:30.576Z,0;18;984
spark/status,2015-12-02T16:20:29.790Z,offline
spark/status,2015-12-02T16:20:34.695Z,online
dataStream,2015-12-02T16:20:48.677Z,0;20;757
dataStream,2015-12-02T16:21:30.579Z,0;21;891
dataStream,2015-12-02T16:22:30.581Z,0;19;1046
dataStream,2015-12-02T16:23:30.580Z,0;19;772
dataStream,2015-12-02T16:24:30.579Z,0;18;819
dataStream,2015-12-02T16:25:30.580Z,0;18;785
dataStream,2015-12-02T16:26:30.582Z,0;19;810
dataStream,2015-12-02T16:27:30.583Z,0;18;927
dataStream,2015-12-02T16:28:30.583Z,0;20;974
dataStream,2015-12-02T16:29:30.594Z,0;20;1010
dataStream,2015-12-02T16:30:30.582Z,0;20;973
dataStream,2015-12-02T16:31:30.581Z,0;18;943
dataStream,2015-12-02T16:32:30.582Z,0;17;829
dataStream,2015-12-02T16:33:30.582Z,0;20;973
dataStream,2015-12-02T16:34:30.582Z,0;19;819
dataStream,2015-12-02T16:35:30.598Z,0;20;851
dataStream,2015-12-02T16:36:30.581Z,0;19;798
dataStream,2015-12-02T16:37:30.583Z,0;18;860
dataStream,2015-12-02T16:38:30.583Z,0;18;851
dataStream,2015-12-02T16:39:30.582Z,0;18;973
dataStream,2015-12-02T16:40:30.585Z,0;18;810
dataStream,2015-12-02T16:41:30.584Z,0;21;925
dataStream,2015-12-02T16:42:30.584Z,0;20;968
dataStream,2015-12-02T16:43:30.589Z,0;20;992
dataStream,2015-12-02T16:44:30.584Z,0;19;1022
dataStream,2015-12-02T16:45:32.393Z,0;18;805
dataStream,2015-12-02T16:46:30.584Z,0;18;798
dataStream,2015-12-02T16:47:30.583Z,0;17;977
dataStream,2015-12-02T16:48:30.585Z,0;21;880
dataStream,2015-12-02T16:49:30.591Z,0;18;779
dataStream,2015-12-02T16:50:30.586Z,0;19;1028
dataStream,2015-12-02T16:51:40.800Z,0;20;1025
dataStream,2015-12-02T16:52:30.584Z,0;20;894
dataStream,2015-12-02T16:53:30.589Z,0;19;1031
dataStream,2015-12-02T16:54:30.586Z,0;18;779
dataStream,2015-12-02T16:55:30.585Z,0;20;923
dataStream,2015-12-02T16:56:30.588Z,0;19;1014
dataStream,2015-12-02T16:57:30.617Z,0;18;780
dataStream,2015-12-02T16:58:30.607Z,0;18;991
dataStream,2015-12-02T16:59:30.642Z,0;21;920
dataStream,2015-12-02T17:00:30.605Z,0;19;778
dataStream,2015-12-02T17:01:30.587Z,0;20;818
dataStream,2015-12-02T17:02:30.588Z,0;20;1023
dataStream,2015-12-02T17:03:30.587Z,0;20;1021
dataStream,2015-12-02T17:04:30.588Z,0;19;1014
dataStream,2015-12-02T17:05:30.588Z,0;18;788
dataStream,2015-12-02T17:06:30.588Z,0;18;826
dataStream,2015-12-02T17:07:30.589Z,0;18;981
dataStream,2015-12-02T17:08:30.589Z,0;21;907
dataStream,2015-12-02T17:09:30.589Z,0;18;798
dataStream,2015-12-02T17:10:30.590Z,0;21;936
dataStream,2015-12-02T17:11:30.592Z,0;17;935
dataStream,2015-12-02T17:12:30.600Z,0;18;811
dataStream,2015-12-02T17:13:30.600Z,0;17;931
dataStream,2015-12-02T17:14:30.591Z,0;18;914
dataStream,2015-12-02T17:15:30.593Z,0;20;942
dataStream,2015-12-02T17:16:30.591Z,0;17;969
dataStream,2015-12-02T17:17:30.590Z,0;20;833
dataStream,2015-12-02T17:18:30.590Z,0;19;1051
dataStream,2015-12-02T17:19:30.590Z,0;21;851
dataStream,2015-12-02T17:20:30.591Z,0;20;1005
dataStream,2015-12-02T17:21:30.591Z,0;18;794
dataStream,2015-12-02T17:22:30.592Z,0;18;932
dataStream,2015-12-02T17:23:30.590Z,0;18;785
dataStream,2015-12-02T17:24:30.592Z,0;17;976
dataStream,2015-12-02T17:25:30.592Z,0;18;782
dataStream,2015-12-02T17:26:30.608Z,0;20;1021
dataStream,2015-12-02T17:27:30.601Z,0;20;773
dataStream,2015-12-02T17:28:30.591Z,0;21;838
dataStream,2015-12-02T17:29:30.593Z,0;18;771
dataStream,2015-12-02T17:30:30.593Z,0;19;755
dataStream,2015-12-02T17:31:30.592Z,0;18;820
dataStream,2015-12-02T17:32:30.592Z,0;18;850
dataStream,2015-12-02T17:33:30.596Z,0;20;770
dataStream,2015-12-02T17:34:30.594Z,0;19;1050
dataStream,2015-12-02T17:35:30.594Z,0;18;903
dataStream,2015-12-02T17:36:30.686Z,0;18;1028
dataStream,2015-12-02T17:37:30.604Z,0;17;979
dataStream,2015-12-02T17:38:30.691Z,0;18;1007
dataStream,2015-12-02T17:39:30.621Z,0;21;897
dataStream,2015-12-02T17:40:30.599Z,0;18;931
dataStream,2015-12-02T17:41:30.673Z,0;19;1068
dataStream,2015-12-02T17:42:30.595Z,0;18;1045
dataStream,2015-12-02T17:43:30.595Z,0;18;998
dataStream,2015-12-02T17:44:30.666Z,0;17;916
dataStream,2015-12-02T17:45:30.647Z,0;20;746
dataStream,2015-12-02T17:46:30.598Z,0;19;1000
dataStream,2015-12-02T17:47:30.599Z,0;20;754
dataStream,2015-12-02T17:48:30.596Z,0;20;934
dataStream,2015-12-02T17:49:30.596Z,0;18;790
dataStream,2015-12-02T17:50:30.640Z,0;20;964
dataStream,2015-12-02T17:51:30.716Z,882;18;897
dataStream,2015-12-02T17:52:30.598Z,50;20;804
dataStream,2015-12-02T17:53:30.601Z,50;19;760
dataStream,2015-12-02T17:54:30.599Z,50;19;773
dataStream,2015-12-02T17:55:30.716Z,50;18;773
dataStream,2015-12-02T17:56:30.599Z,50;18;789
dataStream,2015-12-02T17:57:30.600Z,50;20;998
dataStream,2015-12-02T17:58:30.661Z,50;18;854
dataStream,2015-12-02T17:59:30.740Z,50;20;946
dataStream,2015-12-02T18:00:30.603Z,50;20;755
dataStream,2015-12-02T18:01:30.611Z,50;20;745
dataStream,2015-12-02T18:02:30.599Z,50;18;787
dataStream,2015-12-02T18:03:30.601Z,50;20;971
dataStream,2015-12-02T18:04:30.600Z,50;20;885
dataStream,2015-12-02T18:05:30.636Z,50;18;766
dataStream,2015-12-02T18:06:30.600Z,50;18;874
dataStream,2015-12-02T18:07:30.609Z,50;18;979
dataStream,2015-12-02T18:08:30.601Z,50;18;952
dataStream,2015-12-02T18:09:30.601Z,50;17;908
dataStream,2015-12-02T18:10:30.608Z,50;18;999
dataStream,2015-12-02T18:11:30.602Z,50;21;887
dataStream,2015-12-02T18:12:30.602Z,50;18;972
dataStream,2015-12-02T18:13:30.607Z,50;19;1041
dataStream,2015-12-02T18:14:30.603Z,50;20;840
dataStream,2015-12-02T18:15:30.603Z,880;20;999
dataStream,2015-12-02T18:16:30.682Z,911;18;809
dataStream,2015-12-02T18:17:30.603Z,921;18;862
dataStream,2015-12-02T18:18:30.603Z,936;20;819
dataStream,2015-12-02T18:19:30.611Z,944;20;881
dataStream,2015-12-02T18:20:30.603Z,943;18;797
dataStream,2015-12-02T18:21:30.614Z,946;21;916
dataStream,2015-12-02T18:22:30.605Z,944;20;1040
dataStream,2015-12-02T18:23:30.605Z,942;20;816
dataStream,2015-12-02T18:24:30.615Z,938;18;923
dataStream,2015-12-02T18:25:30.605Z,943;18;893
dataStream,2015-12-02T18:26:30.605Z,946;20;816
dataStream,2015-12-02T18:27:30.608Z,946;20;786
dataStream,2015-12-02T18:28:30.744Z,952;20;786
dataStream,2015-12-02T18:29:30.611Z,719;20;880
dataStream,2015-12-02T18:30:30.606Z,872;18;995
dataStream,2015-12-02T18:31:30.605Z,873;19;978
dataStream,2015-12-02T18:32:30.607Z,851;18;935
dataStream,2015-12-02T18:33:30.607Z,851;18;869
dataStream,2015-12-02T18:34:30.606Z,864;18;877
dataStream,2015-12-02T18:35:30.606Z,866;19;948
dataStream,2015-12-02T18:36:30.607Z,866;20;838
dataStream,2015-12-02T18:37:30.613Z,866;20;931
dataStream,2015-12-02T18:38:30.612Z,868;19;795
dataStream,2015-12-02T18:39:30.618Z,875;20;938
dataStream,2015-12-02T18:40:30.609Z,872;20;850
dataStream,2015-12-02T18:41:30.608Z,870;20;944
dataStream,2015-12-02T18:42:30.612Z,867;19;983
dataStream,2015-12-02T18:43:30.611Z,868;19;772
dataStream,2015-12-02T18:44:30.609Z,870;18;804
dataStream,2015-12-02T18:45:30.633Z,862;20;822
dataStream,2015-12-02T18:46:30.614Z,866;20;888
dataStream,2015-12-02T18:47:30.608Z,876;19;777
dataStream,2015-12-02T18:48:30.611Z,846;20;761
dataStream,2015-12-02T18:49:30.613Z,869;20;809
dataStream,2015-12-02T18:50:30.612Z,873;18;902
dataStream,2015-12-02T18:51:30.611Z,870;20;944
dataStream,2015-12-02T18:52:30.611Z,869;20;947
dataStream,2015-12-02T18:53:30.611Z,835;18;916
dataStream,2015-12-02T18:54:30.656Z,878;20;924
dataStream,2015-12-02T18:55:30.610Z,872;20;869
dataStream,2015-12-02T18:56:30.610Z,879;20;952
dataStream,2015-12-02T18:57:30.611Z,873;19;805
dataStream,2015-12-02T18:58:30.634Z,881;19;949
dataStream,2015-12-02T18:59:30.612Z,881;19;777
dataStream,2015-12-02T19:00:30.613Z,880;20;744
dataStream,2015-12-02T19:01:30.845Z,853;18;1014
dataStream,2015-12-02T19:02:30.616Z,900;20;741
dataStream,2015-12-02T19:03:30.617Z,900;20;806
dataStream,2015-12-02T19:04:30.612Z,900;19;801
dataStream,2015-12-02T19:05:30.613Z,900;20;752
dataStream,2015-12-02T19:06:30.613Z,900;19;837
dataStream,2015-12-02T19:07:30.623Z,900;19;943
dataStream,2015-12-02T19:08:30.617Z,891;19;818
dataStream,2015-12-02T19:09:30.615Z,879;20;803
dataStream,2015-12-02T19:10:30.619Z,888;18;1013
dataStream,2015-12-02T19:11:30.615Z,883;19;768
dataStream,2015-12-02T19:12:30.630Z,867;18;950
dataStream,2015-12-02T19:13:30.616Z,877;18;972
dataStream,2015-12-02T19:14:30.615Z,873;20;791
dataStream,2015-12-02T19:15:30.617Z,869;18;958
dataStream,2015-12-02T19:16:30.616Z,862;20;897
dataStream,2015-12-02T19:17:30.616Z,878;20;987
dataStream,2015-12-02T19:18:30.616Z,860;18;885
dataStream,2015-12-02T19:19:30.616Z,884;19;995
dataStream,2015-12-02T19:20:30.624Z,873;19;777
dataStream,2015-12-02T19:21:30.616Z,872;19;787
dataStream,2015-12-02T19:22:31.450Z,827;20;888
dataStream,2015-12-02T19:23:30.618Z,881;19;983
dataStream,2015-12-02T19:24:30.617Z,877;20;933
dataStream,2015-12-02T19:25:30.619Z,888;18;865
dataStream,2015-12-02T19:26:30.619Z,900;18;819
dataStream,2015-12-02T19:27:30.617Z,898;18;944
dataStream,2015-12-02T19:28:30.624Z,900;18;928
dataStream,2015-12-02T19:29:30.618Z,888;20;927
dataStream,2015-12-02T19:30:30.619Z,885;18;825
dataStream,2015-12-02T19:31:30.622Z,883;19;788
dataStream,2015-12-02T19:32:30.620Z,887;19;761
dataStream,2015-12-02T19:33:30.620Z,885;20;780
dataStream,2015-12-02T19:34:30.622Z,880;19;780
dataStream,2015-12-02T19:35:30.619Z,867;20;812
dataStream,2015-12-02T19:36:30.634Z,885;19;979
dataStream,2015-12-02T19:37:30.632Z,876;19;954
dataStream,2015-12-02T19:38:30.622Z,886;19;762
dataStream,2015-12-02T19:39:30.621Z,876;20;854
dataStream,2015-12-02T19:40:30.620Z,900;19;999
dataStream,2015-12-02T19:41:30.622Z,887;19;768
dataStream,2015-12-02T19:42:30.622Z,900;18;838
dataStream,2015-12-02T19:43:30.625Z,889;18;925
dataStream,2015-12-02T19:44:30.622Z,887;20;870
dataStream,2015-12-02T19:45:30.623Z,871;19;793
dataStream,2015-12-02T19:46:30.622Z,875;19;981
dataStream,2015-12-02T19:47:30.626Z,875;20;865
dataStream,2015-12-02T19:48:30.623Z,878;19;775
dataStream,2015-12-02T19:49:30.622Z,877;18;926
dataStream,2015-12-02T19:50:30.623Z,873;19;798
dataStream,2015-12-02T19:51:30.629Z,870;19;969
dataStream,2015-12-02T19:52:30.634Z,874;18;914
dataStream,2015-12-02T19:53:30.624Z,874;20;824
dataStream,2015-12-02T19:54:30.626Z,866;18;846
dataStream,2015-12-02T19:55:30.624Z,881;19;804
dataStream,2015-12-02T19:56:30.625Z,877;20;951
dataStream,2015-12-02T19:57:30.628Z,868;20;843
dataStream,2015-12-02T19:58:30.625Z,868;19;779
dataStream,2015-12-02T19:59:30.625Z,806;19;791
dataStream,2015-12-02T20:00:30.626Z,839;19;806
dataStream,2015-12-02T20:01:30.628Z,876;19;819
dataStream,2015-12-02T20:02:30.627Z,892;19;979
dataStream,2015-12-02T20:03:30.626Z,863;19;848
dataStream,2015-12-02T20:04:30.627Z,850;20;830
dataStream,2015-12-02T20:05:30.630Z,876;19;749
dataStream,2015-12-02T20:06:30.629Z,831;19;966
dataStream,2015-12-02T20:07:30.630Z,861;20;920
dataStream,2015-12-02T20:08:30.627Z,873;18;995
dataStream,2015-12-02T20:09:30.627Z,869;18;949
dataStream,2015-12-02T20:10:30.628Z,867;18;887
dataStream,2015-12-02T20:11:30.629Z,864;18;889
dataStream,2015-12-02T20:12:30.629Z,856;18;871
dataStream,2015-12-02T20:13:30.630Z,857;20;841
dataStream,2015-12-02T20:14:30.631Z,872;19;995
dataStream,2015-12-02T20:15:30.640Z,872;19;987
dataStream,2015-12-02T20:16:30.630Z,882;19;773
dataStream,2015-12-02T20:17:30.630Z,869;20;925
dataStream,2015-12-02T20:18:30.630Z,874;20;770
dataStream,2015-12-02T20:19:30.630Z,880;20;763
dataStream,2015-12-02T20:20:30.636Z,868;18;824
dataStream,2015-12-02T20:21:30.631Z,874;20;822
dataStream,2015-12-02T20:22:30.631Z,870;19;777
dataStream,2015-12-02T20:23:30.632Z,870;18;975
dataStream,2015-12-02T20:24:30.632Z,870;18;947
dataStream,2015-12-02T20:25:30.633Z,870;19;774
dataStream,2015-12-02T20:26:30.633Z,869;18;841
dataStream,2015-12-02T20:27:30.634Z,874;20;905
dataStream,2015-12-02T20:28:30.632Z,873;20;941
dataStream,2015-12-02T20:29:30.633Z,873;20;848
dataStream,2015-12-02T20:30:30.634Z,869;18;802
dataStream,2015-12-02T20:31:30.634Z,863;18;815
dataStream,2015-12-02T20:32:30.633Z,865;20;927
dataStream,2015-12-02T20:33:30.633Z,860;19;809
dataStream,2015-12-02T20:34:30.635Z,863;19;862
dataStream,2015-12-02T20:35:30.644Z,865;20;810
dataStream,2015-12-02T20:36:30.635Z,870;19;962
dataStream,2015-12-02T20:37:30.635Z,869;18;866
dataStream,2015-12-02T20:38:30.635Z,872;20;821
dataStream,2015-12-02T20:39:30.637Z,880;19;930
dataStream,2015-12-02T20:40:30.636Z,874;20;812
dataStream,2015-12-02T20:41:30.637Z,873;20;840
dataStream,2015-12-02T20:42:30.637Z,879;20;821
dataStream,2015-12-02T20:43:30.637Z,879;19;963
dataStream,2015-12-02T20:44:30.636Z,871;20;908
dataStream,2015-12-02T20:45:30.636Z,877;18;948
dataStream,2015-12-02T20:46:30.640Z,875;19;772
dataStream,2015-12-02T20:47:30.639Z,870;20;839
dataStream,2015-12-02T20:48:30.639Z,878;19;969
dataStream,2015-12-02T20:49:30.644Z,877;18;831
dataStream,2015-12-02T20:50:30.655Z,882;19;792
dataStream,2015-12-02T20:51:30.639Z,877;20;810
dataStream,2015-12-02T20:52:30.640Z,875;20;876
dataStream,2015-12-02T20:53:30.640Z,881;20;880
dataStream,2015-12-02T20:54:30.641Z,882;20;780
dataStream,2015-12-02T20:55:30.670Z,878;19;969
dataStream,2015-12-02T20:56:30.640Z,879;19;778
dataStream,2015-12-02T20:57:30.640Z,879;18;860
dataStream,2015-12-02T20:58:30.643Z,878;20;817
dataStream,2015-12-02T20:59:30.642Z,882;19;956
dataStream,2015-12-02T21:00:30.641Z,859;18;986
dataStream,2015-12-02T21:01:30.643Z,869;18;972
dataStream,2015-12-02T21:02:30.641Z,850;18;1010
dataStream,2015-12-02T21:03:30.643Z,885;19;751
dataStream,2015-12-02T21:04:30.651Z,883;19;1017
dataStream,2015-12-02T21:05:30.643Z,900;19;927
dataStream,2015-12-02T21:06:30.644Z,874;18;933
dataStream,2015-12-02T21:07:30.642Z,871;20;871
dataStream,2015-12-02T21:08:30.643Z,865;20;797
dataStream,2015-12-02T21:09:30.645Z,888;20;742
dataStream,2015-12-02T21:10:30.645Z,883;20;882
dataStream,2015-12-02T21:11:30.647Z,900;19;988
dataStream,2015-12-02T21:12:30.645Z,857;18;968
dataStream,2015-12-02T21:13:30.649Z,865;18;981
dataStream,2015-12-02T21:14:30.646Z,867;20;802
dataStream,2015-12-02T21:15:30.647Z,886;19;977
dataStream,2015-12-02T21:16:30.647Z,888;19;1006
dataStream,2015-12-02T21:17:30.646Z,876;19;812
dataStream,2015-12-02T21:18:30.649Z,886;19;768
dataStream,2015-12-02T21:19:30.656Z,874;19;812
dataStream,2015-12-02T21:20:30.647Z,875;20;874
dataStream,2015-12-02T21:21:30.648Z,873;20;911
dataStream,2015-12-02T21:22:30.648Z,877;20;919
dataStream,2015-12-02T21:23:30.648Z,877;18;906
dataStream,2015-12-02T21:24:30.652Z,876;19;775
dataStream,2015-12-02T21:25:30.648Z,865;18;843
dataStream,2015-12-02T21:26:30.649Z,876;18;840
dataStream,2015-12-02T21:27:30.649Z,867;19;819
dataStream,2015-12-02T21:28:30.651Z,878;20;921
dataStream,2015-12-02T21:29:30.650Z,875;20;910
dataStream,2015-12-02T21:30:30.650Z,877;20;962
dataStream,2015-12-02T21:31:30.651Z,871;18;929
dataStream,2015-12-02T21:32:30.650Z,872;18;866
dataStream,2015-12-02T21:33:30.658Z,870;19;894
dataStream,2015-12-02T21:34:30.650Z,870;19;976
dataStream,2015-12-02T21:35:30.650Z,871;19;985
dataStream,2015-12-02T21:36:30.651Z,867;20;845
dataStream,2015-12-02T21:37:30.651Z,871;18;951
dataStream,2015-12-02T21:38:30.652Z,865;18;923
dataStream,2015-12-02T21:39:30.652Z,870;19;983
dataStream,2015-12-02T21:40:30.652Z,863;20;805
dataStream,2015-12-02T21:41:30.654Z,864;20;790
dataStream,2015-12-02T21:42:30.653Z,864;20;874
dataStream,2015-12-02T21:43:30.666Z,866;19;792
dataStream,2015-12-02T21:44:30.655Z,864;20;979
dataStream,2015-12-02T21:45:30.653Z,854;20;874
dataStream,2015-12-02T21:46:30.654Z,871;19;752
dataStream,2015-12-02T21:47:30.657Z,872;19;777
dataStream,2015-12-02T21:48:30.654Z,870;18;925
dataStream,2015-12-02T21:49:30.653Z,865;20;951
dataStream,2015-12-02T21:50:30.654Z,871;20;799
dataStream,2015-12-02T21:51:30.655Z,869;20;930
dataStream,2015-12-02T21:52:30.656Z,866;19;947
dataStream,2015-12-02T21:53:30.655Z,871;19;924
dataStream,2015-12-02T21:54:30.655Z,873;19;948
dataStream,2015-12-02T21:55:30.656Z,867;18;818
dataStream,2015-12-02T21:56:30.656Z,866;20;943
dataStream,2015-12-02T21:57:30.656Z,869;20;935
dataStream,2015-12-02T21:58:30.656Z,868;18;889
dataStream,2015-12-02T21:59:30.657Z,872;18;884
dataStream,2015-12-02T22:00:30.658Z,863;18;1004
dataStream,2015-12-02T22:01:30.657Z,895;19;759
dataStream,2015-12-02T22:02:30.673Z,861;20;800
dataStream,2015-12-02T22:03:30.673Z,850;20;773
dataStream,2015-12-02T22:04:30.658Z,887;20;752
dataStream,2015-12-02T22:05:30.659Z,880;19;768
dataStream,2015-12-02T22:06:30.659Z,873;18;822
dataStream,2015-12-02T22:07:30.661Z,872;19;952
dataStream,2015-12-02T22:08:30.659Z,874;18;924
dataStream,2015-12-02T22:09:30.661Z,874;20;965
dataStream,2015-12-02T22:10:30.660Z,876;18;982
dataStream,2015-12-02T22:11:30.661Z,870;18;862
dataStream,2015-12-02T22:12:30.662Z,874;20;957
dataStream,2015-12-02T22:13:30.668Z,876;19;807
dataStream,2015-12-02T22:14:30.661Z,879;19;796
dataStream,2015-12-02T22:15:30.662Z,871;19;958
dataStream,2015-12-02T22:16:30.670Z,873;19;801
dataStream,2015-12-02T22:17:30.662Z,865;20;940
dataStream,2015-12-02T22:18:30.661Z,855;20;844
dataStream,2015-12-02T22:19:30.661Z,860;20;869
dataStream,2015-12-02T22:20:30.662Z,859;20;843
dataStream,2015-12-02T22:21:30.663Z,866;19;844
dataStream,2015-12-02T22:22:30.662Z,859;18;909
dataStream,2015-12-02T22:23:30.663Z,866;20;835
dataStream,2015-12-02T22:24:30.663Z,867;19;919
dataStream,2015-12-02T22:25:30.667Z,865;18;828
dataStream,2015-12-02T22:26:30.663Z,872;20;951
dataStream,2015-12-02T22:27:30.666Z,872;20;927
dataStream,2015-12-02T22:28:30.664Z,870;20;930
dataStream,2015-12-02T22:29:30.663Z,871;18;891
dataStream,2015-12-02T22:30:30.672Z,866;20;800
dataStream,2015-12-02T22:31:30.672Z,866;20;852
dataStream,2015-12-02T22:32:30.666Z,849;18;960
dataStream,2015-12-02T22:33:30.664Z,835;19;821
dataStream,2015-12-02T22:34:30.665Z,868;18;941
dataStream,2015-12-02T22:35:30.666Z,876;18;974
dataStream,2015-12-02T22:36:30.673Z,874;18;956
dataStream,2015-12-02T22:37:30.665Z,870;20;929
dataStream,2015-12-02T22:38:30.665Z,872;20;792
dataStream,2015-12-02T22:39:30.665Z,870;20;826
dataStream,2015-12-02T22:40:30.689Z,873;19;940
dataStream,2015-12-02T22:41:30.681Z,871;20;894
dataStream,2015-12-02T22:42:30.665Z,875;18;840
dataStream,2015-12-02T22:43:31.437Z,871;19;932
dataStream,2015-12-02T22:44:30.667Z,868;20;902
dataStream,2015-12-02T22:45:30.677Z,874;20;841
dataStream,2015-12-02T22:46:30.666Z,874;18;876
dataStream,2015-12-02T22:47:30.667Z,883;19;931
dataStream,2015-12-02T22:48:30.667Z,889;19;811
dataStream,2015-12-02T22:49:30.666Z,0;19;818
dataStream,2015-12-02T22:50:30.667Z,50;20;885
dataStream,2015-12-02T22:51:30.667Z,50;19;808
dataStream,2015-12-02T22:52:30.707Z,50;20;947
dataStream,2015-12-02T22:53:30.697Z,50;18;832
dataStream,2015-12-02T22:54:30.715Z,50;20;939
dataStream,2015-12-02T22:55:30.667Z,50;20;954
dataStream,2015-12-02T22:56:30.693Z,50;19;803
dataStream,2015-12-02T22:57:30.691Z,50;19;811
dataStream,2015-12-02T22:58:30.698Z,50;20;948
dataStream,2015-12-02T22:59:30.705Z,50;20;875
dataStream,2015-12-02T23:00:30.711Z,50;20;871
dataStream,2015-12-02T23:01:30.669Z,100;19;986
dataStream,2015-12-02T23:02:30.732Z,100;20;780
dataStream,2015-12-02T23:03:30.694Z,82;21;773
dataStream,2015-12-02T23:04:30.669Z,50;18;1008
dataStream,2015-12-02T23:05:30.701Z,50;18;927
dataStream,2015-12-02T23:06:30.717Z,50;19;810
dataStream,2015-12-02T23:07:30.672Z,50;19;992
dataStream,2015-12-02T23:08:30.669Z,50;20;938
dataStream,2015-12-02T23:09:30.670Z,50;20;758
dataStream,2015-12-02T23:10:30.674Z,0;19;769
dataStream,2015-12-02T23:11:30.677Z,0;20;768
dataStream,2015-12-02T23:12:30.673Z,0;19;761
dataStream,2015-12-02T23:13:30.673Z,0;18;890
dataStream,2015-12-02T23:14:30.680Z,0;18;990
dataStream,2015-12-02T23:15:30.670Z,0;18;877
dataStream,2015-12-02T23:16:30.671Z,0;18;986
dataStream,2015-12-02T23:17:31.449Z,0;19;817
dataStream,2015-12-02T23:18:30.670Z,0;20;804
dataStream,2015-12-02T23:19:30.666Z,0;20;906
dataStream,2015-12-02T23:20:30.665Z,0;20;792
dataStream,2015-12-02T23:21:30.663Z,0;18;849
dataStream,2015-12-02T23:22:30.665Z,0;19;962
dataStream,2015-12-02T23:23:30.664Z,0;19;786
dataStream,2015-12-02T23:24:30.667Z,0;20;954
dataStream,2015-12-02T23:25:30.664Z,0;20;908
dataStream,2015-12-02T23:26:30.665Z,0;20;857
dataStream,2015-12-02T23:27:30.665Z,0;20;871
dataStream,2015-12-02T23:28:30.665Z,0;20;795
dataStream,2015-12-02T23:29:30.673Z,0;18;901
dataStream,2015-12-02T23:30:30.667Z,0;20;873
dataStream,2015-12-02T23:31:30.666Z,0;20;958
dataStream,2015-12-02T23:32:30.666Z,0;19;782
dataStream,2015-12-02T23:33:30.666Z,0;18;886
dataStream,2015-12-02T23:34:30.672Z,0;18;896
dataStream,2015-12-02T23:35:30.677Z,0;19;802
dataStream,2015-12-02T23:36:30.666Z,0;20;824
dataStream,2015-12-02T23:37:30.666Z,0;19;802
dataStream,2015-12-02T23:38:30.668Z,0;20;805
dataStream,2015-12-02T23:39:30.667Z,0;18;845
dataStream,2015-12-02T23:40:30.670Z,0;20;910
dataStream,2015-12-02T23:41:30.671Z,0;18;890
dataStream,2015-12-02T23:42:30.670Z,0;19;822
dataStream,2015-12-02T23:43:30.673Z,0;20;946
dataStream,2015-12-02T23:44:30.682Z,0;18;839
